User_ID,Session_ID,Activities,Timestamp,Devices,Region,Channel,Product_Category,Payment_Method,Revenue,Bounce_Flag
USR06191,SES06191,Visit,2026-06-14 13:08:36,Tablet,South,Email,Home,Credit Card,0.0,Yes
USR06191,SES06191,Product View,2026-06-14 13:10:36,Mobile,South,Email,Beauty,Card,0.0,Yes
USR06192,SES06192,Visit,2026-06-05 01:37:23,Mobile,East,Friends,Electronics,Card,0.0,Yes
USR06193,SES06193,Visit,2026-06-13 09:49:23,Desktop,East,Friends,Home,Credit Card,0.0,Yes
USR06193,SES06193,Product View,2026-06-13 09:55:23,Desktop,West,Organic,Beauty,Online,0.0,Yes
USR06194,SES06194,Visit,2026-06-04 01:23:14,Tablet,South,Social Media,Beauty,Card,0.0,Yes
USR06194,SES06194,Product View,2026-06-04 01:26:14,Desktop,West,Email,Beauty,Credit Card,0.0,Yes
USR06195,SES06195,Visit,2026-06-05 13:10:57,Mobile,Norht,Organic,Beauty,Card,0.0,Yes
USR06195,SES06195,Product View,2026-06-05 13:17:57,Mobile,South,Social Media,Sport,Card,0.0,Yes
USR06196,SES06196,Visit,2026-06-01 13:14:17,Desktop,Norht,Social Media,Sport,Card,0.0,Yes
USR06197,SES06197,Visit,2026-06-14 21:58:11,Desktop,West,Organic,Home,Card,0.0,Yes
USR06198,SES06198,Visit,2026-06-08 06:24:31,Mobile,East,Organic,Electronics,Credit Card,0.0,Yes
USR06199,SES06199,Visit,2026-06-21 21:35:37,Mobile,West,Friends,Fashion,Card,0.0,Yes
USR06199,SES06199,Product View,2026-06-21 21:42:37,Tablet,South,Email,Beauty,Credit Card,0.0,Yes
USR06200,SES06200,Visit,2026-05-27 19:54:27,Desktop,West,Email,Home,Online,0.0,Yes
USR06200,SES06200,Product View,2026-05-27 19:58:27,Mobile,Norht,Organic,Sport,Card,0.0,Yes
USR06201,SES06201,Visit,2026-06-21 12:29:51,Tablet,South,Organic,Beauty,Credit Card,0.0,Yes
USR06201,SES06201,Product View,2026-06-21 12:33:51,Mobile,Norht,Social Media,Home,Card,0.0,Yes
USR06202,SES06202,Visit,2026-06-15 04:58:48,Desktop,South,Email,Home,Online,0.0,Yes
USR06202,SES06202,Product View,2026-06-15 05:05:48,Desktop,Norht,Google Ads,Fashion,Card,0.0,Yes
USR06202,SES06202,Add To Cart,2026-06-15 05:09:48,Mobile,South,Organic,Sport,Online,0.0,Yes
USR06203,SES06203,Visit,2026-06-18 16:51:28,Tablet,Norht,Organic,Sport,Online,0.0,Yes
USR06203,SES06203,Product View,2026-06-18 16:57:28,Mobile,West,Email,Home,Card,0.0,Yes
USR06204,SES06204,Visit,2026-05-27 00:52:10,Desktop,West,Email,Beauty,Credit Card,0.0,Yes
USR06205,SES06205,Visit,2026-06-05 22:44:07,Mobile,East,Email,Beauty,Card,0.0,Yes
USR06205,SES06205,Product View,2026-06-05 22:47:07,Tablet,West,Social Media,Home,Card,0.0,Yes
USR06206,SES06206,Visit,2026-06-23 04:17:49,Tablet,East,Friends,Sport,Card,0.0,Yes
USR06206,SES06206,Product View,2026-06-23 04:23:49,Desktop,South,Organic,Electronics,Card,0.0,Yes
USR06206,SES06206,Add To Cart,2026-06-23 04:25:49,Tablet,Norht,Organic,Sport,Credit Card,0.0,Yes
USR06207,SES06207,Visit,2026-06-24 05:31:56,Mobile,Norht,Friends,Sport,Online,0.0,Yes
USR06208,SES06208,Visit,2026-06-03 23:23:47,Tablet,Norht,Email,Electronics,Card,0.0,Yes
USR06208,SES06208,Product View,2026-06-03 23:30:47,Desktop,West,Friends,Sport,Card,0.0,Yes
USR06209,SES06209,Visit,2026-06-12 20:51:04,Desktop,Norht,Google Ads,Sport,Online,0.0,Yes
USR06210,SES06210,Visit,2026-06-12 00:56:18,Desktop,West,Organic,Fashion,Credit Card,0.0,Yes
USR06210,SES06210,Product View,2026-06-12 00:58:18,Mobile,West,Organic,Beauty,Credit Card,0.0,Yes
USR06210,SES06210,Add To Cart,2026-06-12 01:04:18,Desktop,West,Organic,Home,Online,0.0,Yes
USR06211,SES06211,Visit,2026-06-10 20:17:01,Desktop,Norht,Social Media,Home,Card,0.0,Yes
USR06211,SES06211,Product View,2026-06-10 20:22:01,Desktop,East,Friends,Fashion,Online,0.0,Yes
USR06212,SES06212,Visit,2026-06-16 22:07:23,Desktop,East,Social Media,Home,Online,0.0,No
USR06212,SES06212,Product View,2026-06-16 22:11:23,Desktop,West,Friends,Beauty,Card,0.0,No
USR06212,SES06212,Add To Cart,2026-06-16 22:16:23,Mobile,West,Social Media,Fashion,Card,0.0,No
USR06212,SES06212,Purchase,2026-06-16 22:20:23,Mobile,South,Google Ads,Beauty,Card,1495.25,No
USR06213,SES06213,Visit,2026-06-18 03:29:05,Mobile,South,Friends,Electronics,Card,0.0,Yes
USR06214,SES06214,Visit,2026-06-05 16:29:57,Tablet,West,Organic,Home,Card,0.0,Yes
USR06215,SES06215,Visit,2026-06-05 22:08:54,Mobile,South,Friends,Sport,Credit Card,0.0,Yes
USR06215,SES06215,Product View,2026-06-05 22:10:54,Desktop,South,Friends,Beauty,Credit Card,0.0,Yes
USR06215,SES06215,Add To Cart,2026-06-05 22:15:54,Desktop,Norht,Email,Fashion,Online,0.0,Yes
USR06216,SES06216,Visit,2026-06-10 06:22:03,Mobile,West,Social Media,Electronics,Credit Card,0.0,Yes
USR06217,SES06217,Visit,2026-06-07 14:47:36,Desktop,East,Social Media,Fashion,Online,0.0,Yes
USR06218,SES06218,Visit,2026-06-15 09:24:47,Tablet,West,Organic,Fashion,Online,0.0,Yes
USR06218,SES06218,Product View,2026-06-15 09:31:47,Mobile,South,Email,Electronics,Card,0.0,Yes
USR06219,SES06219,Visit,2026-06-07 14:25:56,Mobile,South,Google Ads,Sport,Online,0.0,Yes
USR06220,SES06220,Visit,2026-06-17 22:51:32,Desktop,East,Friends,Sport,Card,0.0,Yes
USR06221,SES06221,Visit,2026-05-29 21:09:33,Tablet,East,Google Ads,Electronics,Card,0.0,Yes
USR06221,SES06221,Product View,2026-05-29 21:14:33,Mobile,East,Social Media,Electronics,Card,0.0,Yes
USR06222,SES06222,Visit,2026-05-29 04:42:50,Desktop,Norht,Google Ads,Fashion,Online,0.0,No
USR06222,SES06222,Product View,2026-05-29 04:44:50,Tablet,Norht,Friends,Home,Card,0.0,No
USR06222,SES06222,Add To Cart,2026-05-29 04:49:50,Mobile,East,Friends,Beauty,Card,0.0,No
USR06222,SES06222,Purchase,2026-05-29 04:54:50,Mobile,South,Google Ads,Electronics,Credit Card,234.78,No
USR06223,SES06223,Visit,2026-06-15 03:34:31,Desktop,South,Email,Beauty,Online,0.0,No
USR06223,SES06223,Product View,2026-06-15 03:39:31,Desktop,Norht,Social Media,Sport,Card,0.0,No
USR06223,SES06223,Add To Cart,2026-06-15 03:43:31,Tablet,South,Google Ads,Electronics,Online,0.0,No
USR06223,SES06223,Purchase,2026-06-15 03:45:31,Mobile,West,Email,Beauty,Card,1067.7,No
USR06224,SES06224,Visit,2026-06-11 06:03:32,Tablet,South,Organic,Beauty,Card,0.0,Yes
USR06224,SES06224,Product View,2026-06-11 06:07:32,Tablet,East,Google Ads,Sport,Card,0.0,Yes
USR06225,SES06225,Visit,2026-05-30 16:37:17,Tablet,West,Social Media,Fashion,Card,0.0,Yes
USR06225,SES06225,Product View,2026-05-30 16:40:17,Mobile,Norht,Friends,Electronics,Credit Card,0.0,Yes
USR06225,SES06225,Add To Cart,2026-05-30 16:46:17,Desktop,East,Google Ads,Sport,Card,0.0,Yes
USR06226,SES06226,Visit,2026-06-07 03:23:49,Desktop,East,Friends,Electronics,Online,0.0,Yes
USR06226,SES06226,Product View,2026-06-07 03:29:49,Desktop,Norht,Email,Home,Card,0.0,Yes
USR06227,SES06227,Visit,2026-06-20 19:04:23,Tablet,South,Google Ads,Fashion,Credit Card,0.0,No
USR06227,SES06227,Product View,2026-06-20 19:06:23,Mobile,West,Email,Beauty,Online,0.0,No
USR06227,SES06227,Add To Cart,2026-06-20 19:13:23,Mobile,South,Social Media,Fashion,Credit Card,0.0,No
USR06227,SES06227,Purchase,2026-06-20 19:15:23,Desktop,East,Social Media,Sport,Online,761.23,No
USR06228,SES06228,Visit,2026-06-18 03:24:17,Tablet,Norht,Google Ads,Home,Card,0.0,Yes
USR06229,SES06229,Visit,2026-06-10 05:34:41,Desktop,West,Friends,Electronics,Online,0.0,No
USR06229,SES06229,Product View,2026-06-10 05:40:41,Mobile,South,Friends,Beauty,Card,0.0,No
USR06229,SES06229,Add To Cart,2026-06-10 05:47:41,Tablet,South,Social Media,Electronics,Online,0.0,No
USR06229,SES06229,Purchase,2026-06-10 05:49:41,Tablet,West,Google Ads,Beauty,Credit Card,1524.79,No
USR06230,SES06230,Visit,2026-06-03 14:04:23,Mobile,East,Social Media,Beauty,Online,0.0,Yes
USR06230,SES06230,Product View,2026-06-03 14:07:23,Tablet,East,Google Ads,Fashion,Online,0.0,Yes
USR06231,SES06231,Visit,2026-06-02 21:53:20,Desktop,East,Friends,Sport,Card,0.0,Yes
USR06231,SES06231,Product View,2026-06-02 21:57:20,Desktop,East,Social Media,Beauty,Credit Card,0.0,Yes
USR06232,SES06232,Visit,2026-06-21 05:31:32,Mobile,South,Organic,Electronics,Online,0.0,Yes
USR06232,SES06232,Product View,2026-06-21 05:35:32,Tablet,South,Email,Sport,Online,0.0,Yes
USR06233,SES06233,Visit,2026-05-30 14:53:48,Mobile,West,Friends,Electronics,Card,0.0,Yes
USR06233,SES06233,Product View,2026-05-30 15:00:48,Mobile,East,Google Ads,Sport,Credit Card,0.0,Yes
USR06233,SES06233,Add To Cart,2026-05-30 15:02:48,Mobile,East,Email,Home,Online,0.0,Yes
USR06234,SES06234,Visit,2026-05-31 06:36:24,Desktop,Norht,Google Ads,Fashion,Online,0.0,Yes
USR06234,SES06234,Product View,2026-05-31 06:39:24,Desktop,Norht,Google Ads,Home,Card,0.0,Yes
USR06235,SES06235,Visit,2026-06-22 01:48:01,Desktop,South,Social Media,Fashion,Card,0.0,No
USR06235,SES06235,Product View,2026-06-22 01:54:01,Tablet,South,Social Media,Fashion,Online,0.0,No
USR06235,SES06235,Add To Cart,2026-06-22 01:56:01,Mobile,West,Social Media,Beauty,Credit Card,0.0,No
USR06235,SES06235,Purchase,2026-06-22 02:03:01,Tablet,Norht,Email,Electronics,Credit Card,524.22,No
USR06236,SES06236,Visit,2026-06-17 07:08:06,Tablet,West,Social Media,Home,Credit Card,0.0,Yes
USR06237,SES06237,Visit,2026-06-09 01:50:11,Mobile,Norht,Email,Home,Credit Card,0.0,Yes
USR06238,SES06238,Visit,2026-06-07 18:12:04,Mobile,South,Friends,Fashion,Online,0.0,Yes
USR06238,SES06238,Product View,2026-06-07 18:14:04,Tablet,Norht,Social Media,Fashion,Credit Card,0.0,Yes
USR06239,SES06239,Visit,2026-06-02 14:11:17,Tablet,South,Friends,Fashion,Card,0.0,Yes
USR06239,SES06239,Product View,2026-06-02 14:14:17,Mobile,South,Email,Beauty,Card,0.0,Yes
USR06240,SES06240,Visit,2026-06-04 16:37:38,Mobile,East,Friends,Electronics,Credit Card,0.0,Yes
USR06241,SES06241,Visit,2026-06-24 10:37:13,Desktop,South,Social Media,Beauty,Card,0.0,Yes
USR06242,SES06242,Visit,2026-06-22 12:40:36,Desktop,East,Social Media,Electronics,Card,0.0,Yes
USR06242,SES06242,Product View,2026-06-22 12:46:36,Tablet,South,Email,Fashion,Online,0.0,Yes
USR06243,SES06243,Visit,2026-06-10 10:47:39,Tablet,West,Social Media,Beauty,Card,0.0,Yes
USR06243,SES06243,Product View,2026-06-10 10:52:39,Mobile,East,Google Ads,Electronics,Card,0.0,Yes
USR06244,SES06244,Visit,2026-06-18 10:40:15,Desktop,Norht,Social Media,Home,Online,0.0,Yes
USR06244,SES06244,Product View,2026-06-18 10:47:15,Mobile,West,Organic,Sport,Card,0.0,Yes
USR06245,SES06245,Visit,2026-05-26 09:26:26,Mobile,East,Organic,Electronics,Online,0.0,No
USR06245,SES06245,Product View,2026-05-26 09:31:26,Tablet,East,Email,Home,Card,0.0,No
USR06245,SES06245,Add To Cart,2026-05-26 09:33:26,Tablet,South,Organic,Sport,Credit Card,0.0,No
USR06245,SES06245,Purchase,2026-05-26 09:38:26,Mobile,West,Social Media,Electronics,Credit Card,1604.63,No
USR06246,SES06246,Visit,2026-06-17 16:47:07,Mobile,South,Organic,Home,Online,0.0,No
USR06246,SES06246,Product View,2026-06-17 16:49:07,Tablet,East,Social Media,Beauty,Online,0.0,No
USR06246,SES06246,Add To Cart,2026-06-17 16:55:07,Tablet,South,Organic,Fashion,Card,0.0,No
USR06246,SES06246,Purchase,2026-06-17 16:58:07,Desktop,West,Google Ads,Beauty,Online,1887.6,No
USR06247,SES06247,Visit,2026-05-30 17:54:34,Tablet,Norht,Social Media,Fashion,Credit Card,0.0,Yes
USR06247,SES06247,Product View,2026-05-30 17:57:34,Desktop,West,Friends,Sport,Credit Card,0.0,Yes
USR06248,SES06248,Visit,2026-05-30 03:05:17,Mobile,West,Google Ads,Fashion,Online,0.0,Yes
USR06248,SES06248,Product View,2026-05-30 03:09:17,Desktop,West,Google Ads,Sport,Online,0.0,Yes
USR06248,SES06248,Add To Cart,2026-05-30 03:15:17,Tablet,South,Google Ads,Electronics,Online,0.0,Yes
USR06249,SES06249,Visit,2026-06-15 04:21:56,Mobile,South,Email,Fashion,Online,0.0,No
USR06249,SES06249,Product View,2026-06-15 04:27:56,Desktop,East,Email,Sport,Online,0.0,No
USR06249,SES06249,Add To Cart,2026-06-15 04:33:56,Tablet,West,Friends,Fashion,Online,0.0,No
USR06249,SES06249,Purchase,2026-06-15 04:37:56,Tablet,East,Organic,Sport,Online,938.6,No
USR06250,SES06250,Visit,2026-06-15 22:47:56,Desktop,East,Google Ads,Electronics,Card,0.0,Yes
USR06250,SES06250,Product View,2026-06-15 22:49:56,Tablet,Norht,Friends,Fashion,Online,0.0,Yes
USR06250,SES06250,Add To Cart,2026-06-15 22:56:56,Mobile,South,Google Ads,Electronics,Credit Card,0.0,Yes
USR06251,SES06251,Visit,2026-05-28 01:11:17,Mobile,Norht,Social Media,Sport,Credit Card,0.0,Yes
USR06251,SES06251,Product View,2026-05-28 01:14:17,Mobile,East,Google Ads,Fashion,Online,0.0,Yes
USR06252,SES06252,Visit,2026-06-16 20:11:40,Tablet,West,Friends,Electronics,Credit Card,0.0,Yes
USR06252,SES06252,Product View,2026-06-16 20:14:40,Desktop,South,Organic,Sport,Card,0.0,Yes
USR06253,SES06253,Visit,2026-05-30 02:27:28,Tablet,East,Organic,Home,Credit Card,0.0,Yes
USR06253,SES06253,Product View,2026-05-30 02:32:28,Desktop,South,Friends,Beauty,Credit Card,0.0,Yes
USR06254,SES06254,Visit,2026-06-13 17:45:25,Mobile,East,Friends,Fashion,Card,0.0,Yes
USR06254,SES06254,Product View,2026-06-13 17:52:25,Desktop,Norht,Friends,Home,Card,0.0,Yes
USR06254,SES06254,Add To Cart,2026-06-13 17:57:25,Tablet,Norht,Friends,Sport,Credit Card,0.0,Yes
USR06255,SES06255,Visit,2026-06-01 02:39:21,Desktop,South,Google Ads,Fashion,Online,0.0,Yes
USR06255,SES06255,Product View,2026-06-01 02:44:21,Mobile,South,Google Ads,Fashion,Online,0.0,Yes
USR06256,SES06256,Visit,2026-06-08 18:18:34,Tablet,West,Google Ads,Electronics,Card,0.0,Yes
USR06257,SES06257,Visit,2026-05-26 07:37:35,Tablet,East,Social Media,Home,Credit Card,0.0,Yes
USR06258,SES06258,Visit,2026-05-25 01:40:12,Tablet,Norht,Friends,Sport,Card,0.0,Yes
USR06258,SES06258,Product View,2026-05-25 01:43:12,Mobile,South,Friends,Beauty,Credit Card,0.0,Yes
USR06259,SES06259,Visit,2026-06-07 09:18:39,Tablet,East,Google Ads,Home,Credit Card,0.0,Yes
USR06260,SES06260,Visit,2026-06-12 17:31:36,Tablet,South,Google Ads,Electronics,Credit Card,0.0,No
USR06260,SES06260,Product View,2026-06-12 17:33:36,Desktop,South,Friends,Beauty,Card,0.0,No
USR06260,SES06260,Add To Cart,2026-06-12 17:37:36,Tablet,East,Organic,Beauty,Credit Card,0.0,No
USR06260,SES06260,Purchase,2026-06-12 17:41:36,Desktop,East,Email,Sport,Credit Card,453.34,No
USR06261,SES06261,Visit,2026-05-27 02:32:03,Tablet,South,Social Media,Electronics,Credit Card,0.0,Yes
USR06261,SES06261,Product View,2026-05-27 02:35:03,Mobile,South,Social Media,Sport,Online,0.0,Yes
USR06262,SES06262,Visit,2026-06-22 16:21:46,Desktop,Norht,Organic,Sport,Card,0.0,Yes
USR06263,SES06263,Visit,2026-06-14 05:51:46,Tablet,East,Friends,Sport,Credit Card,0.0,Yes
USR06263,SES06263,Product View,2026-06-14 05:57:46,Mobile,West,Organic,Beauty,Credit Card,0.0,Yes
USR06264,SES06264,Visit,2026-06-05 17:05:27,Mobile,West,Email,Fashion,Online,0.0,Yes
USR06264,SES06264,Product View,2026-06-05 17:08:27,Mobile,South,Organic,Fashion,Credit Card,0.0,Yes
USR06265,SES06265,Visit,2026-06-23 08:47:14,Tablet,West,Social Media,Sport,Credit Card,0.0,Yes
USR06265,SES06265,Product View,2026-06-23 08:53:14,Tablet,Norht,Friends,Home,Credit Card,0.0,Yes
USR06265,SES06265,Add To Cart,2026-06-23 08:55:14,Desktop,West,Email,Sport,Online,0.0,Yes
USR06266,SES06266,Visit,2026-06-16 22:20:35,Mobile,Norht,Email,Fashion,Card,0.0,Yes
USR06267,SES06267,Visit,2026-06-06 01:43:01,Desktop,Norht,Organic,Electronics,Credit Card,0.0,Yes
USR06267,SES06267,Product View,2026-06-06 01:49:01,Mobile,Norht,Google Ads,Home,Credit Card,0.0,Yes
USR06267,SES06267,Add To Cart,2026-06-06 01:52:01,Desktop,East,Google Ads,Beauty,Card,0.0,Yes
USR06268,SES06268,Visit,2026-06-01 11:40:27,Tablet,South,Organic,Electronics,Card,0.0,No
USR06268,SES06268,Product View,2026-06-01 11:46:27,Desktop,East,Social Media,Fashion,Credit Card,0.0,No
USR06268,SES06268,Add To Cart,2026-06-01 11:53:27,Desktop,Norht,Google Ads,Electronics,Card,0.0,No
USR06268,SES06268,Purchase,2026-06-01 12:00:27,Desktop,East,Social Media,Fashion,Online,1005.91,No
USR06269,SES06269,Visit,2026-06-07 09:43:32,Mobile,South,Social Media,Beauty,Credit Card,0.0,No
USR06269,SES06269,Product View,2026-06-07 09:49:32,Mobile,Norht,Google Ads,Fashion,Online,0.0,No
USR06269,SES06269,Add To Cart,2026-06-07 09:51:32,Tablet,South,Social Media,Home,Online,0.0,No
USR06269,SES06269,Purchase,2026-06-07 09:54:32,Tablet,East,Social Media,Home,Credit Card,1602.09,No
USR06270,SES06270,Visit,2026-05-26 22:04:54,Mobile,East,Organic,Beauty,Online,0.0,Yes
USR06270,SES06270,Product View,2026-05-26 22:07:54,Tablet,West,Organic,Sport,Credit Card,0.0,Yes
USR06271,SES06271,Visit,2026-06-22 21:15:38,Desktop,East,Friends,Fashion,Card,0.0,Yes
USR06271,SES06271,Product View,2026-06-22 21:17:38,Tablet,Norht,Organic,Beauty,Credit Card,0.0,Yes
USR06272,SES06272,Visit,2026-06-11 05:25:56,Mobile,Norht,Friends,Electronics,Online,0.0,Yes
USR06272,SES06272,Product View,2026-06-11 05:28:56,Desktop,East,Friends,Home,Credit Card,0.0,Yes
USR06273,SES06273,Visit,2026-05-26 18:07:03,Tablet,West,Email,Sport,Online,0.0,No
USR06273,SES06273,Product View,2026-05-26 18:13:03,Tablet,South,Social Media,Beauty,Online,0.0,No
USR06273,SES06273,Add To Cart,2026-05-26 18:17:03,Desktop,Norht,Google Ads,Sport,Credit Card,0.0,No
USR06273,SES06273,Purchase,2026-05-26 18:20:03,Mobile,East,Email,Fashion,Card,1842.17,No
USR06274,SES06274,Visit,2026-06-06 14:25:06,Tablet,Norht,Email,Home,Online,0.0,No
USR06274,SES06274,Product View,2026-06-06 14:31:06,Tablet,Norht,Friends,Home,Online,0.0,No
USR06274,SES06274,Add To Cart,2026-06-06 14:37:06,Desktop,Norht,Friends,Fashion,Card,0.0,No
USR06274,SES06274,Purchase,2026-06-06 14:42:06,Mobile,South,Google Ads,Electronics,Credit Card,613.77,No
USR06275,SES06275,Visit,2026-06-03 09:26:14,Mobile,East,Friends,Home,Credit Card,0.0,Yes
USR06275,SES06275,Product View,2026-06-03 09:31:14,Mobile,West,Email,Electronics,Credit Card,0.0,Yes
USR06276,SES06276,Visit,2026-06-10 06:14:17,Desktop,Norht,Organic,Home,Online,0.0,No
USR06276,SES06276,Product View,2026-06-10 06:17:17,Desktop,East,Friends,Beauty,Credit Card,0.0,No
USR06276,SES06276,Add To Cart,2026-06-10 06:21:17,Tablet,West,Organic,Home,Credit Card,0.0,No
USR06276,SES06276,Purchase,2026-06-10 06:27:17,Desktop,Norht,Email,Electronics,Online,957.71,No
USR06277,SES06277,Visit,2026-06-18 23:33:35,Tablet,East,Friends,Electronics,Credit Card,0.0,Yes
USR06277,SES06277,Product View,2026-06-18 23:37:35,Tablet,West,Organic,Electronics,Card,0.0,Yes
USR06278,SES06278,Visit,2026-06-17 14:34:07,Desktop,South,Organic,Electronics,Card,0.0,Yes
USR06279,SES06279,Visit,2026-05-28 16:56:06,Tablet,Norht,Email,Home,Online,0.0,Yes
USR06279,SES06279,Product View,2026-05-28 17:03:06,Mobile,West,Email,Home,Online,0.0,Yes
USR06280,SES06280,Visit,2026-06-04 03:19:07,Mobile,South,Google Ads,Electronics,Online,0.0,Yes
USR06280,SES06280,Product View,2026-06-04 03:23:07,Mobile,West,Email,Beauty,Card,0.0,Yes
USR06281,SES06281,Visit,2026-05-31 23:57:47,Tablet,South,Google Ads,Home,Credit Card,0.0,Yes
USR06281,SES06281,Product View,2026-06-01 00:00:47,Desktop,Norht,Social Media,Electronics,Credit Card,0.0,Yes
USR06281,SES06281,Add To Cart,2026-06-01 00:03:47,Tablet,Norht,Social Media,Beauty,Card,0.0,Yes
USR06282,SES06282,Visit,2026-06-20 19:05:27,Mobile,Norht,Social Media,Home,Credit Card,0.0,Yes
USR06283,SES06283,Visit,2026-06-18 15:11:09,Mobile,East,Email,Electronics,Credit Card,0.0,Yes
USR06283,SES06283,Product View,2026-06-18 15:15:09,Desktop,South,Friends,Fashion,Credit Card,0.0,Yes
USR06284,SES06284,Visit,2026-06-03 20:02:15,Tablet,South,Organic,Fashion,Online,0.0,Yes
USR06285,SES06285,Visit,2026-06-14 16:06:29,Tablet,Norht,Friends,Fashion,Card,0.0,Yes
USR06286,SES06286,Visit,2026-06-10 22:44:35,Tablet,East,Email,Home,Online,0.0,Yes
USR06286,SES06286,Product View,2026-06-10 22:51:35,Desktop,South,Email,Electronics,Card,0.0,Yes
USR06287,SES06287,Visit,2026-06-22 04:34:04,Tablet,Norht,Email,Home,Card,0.0,No
USR06287,SES06287,Product View,2026-06-22 04:38:04,Tablet,South,Social Media,Fashion,Credit Card,0.0,No
USR06287,SES06287,Add To Cart,2026-06-22 04:45:04,Mobile,Norht,Social Media,Sport,Online,0.0,No
USR06287,SES06287,Purchase,2026-06-22 04:49:04,Desktop,Norht,Email,Beauty,Card,1016.42,No
USR06288,SES06288,Visit,2026-06-15 23:59:07,Mobile,East,Google Ads,Home,Online,0.0,Yes
USR06288,SES06288,Product View,2026-06-16 00:04:07,Mobile,West,Organic,Electronics,Credit Card,0.0,Yes
USR06288,SES06288,Add To Cart,2026-06-16 00:10:07,Tablet,Norht,Google Ads,Beauty,Credit Card,0.0,Yes
USR06289,SES06289,Visit,2026-06-18 16:12:43,Mobile,West,Google Ads,Electronics,Card,0.0,Yes
USR06290,SES06290,Visit,2026-06-11 17:01:44,Desktop,Norht,Email,Fashion,Card,0.0,Yes
USR06290,SES06290,Product View,2026-06-11 17:04:44,Tablet,Norht,Email,Beauty,Online,0.0,Yes
USR06291,SES06291,Visit,2026-06-23 08:07:27,Desktop,Norht,Email,Beauty,Card,0.0,Yes
USR06291,SES06291,Product View,2026-06-23 08:14:27,Mobile,South,Email,Home,Credit Card,0.0,Yes
USR06292,SES06292,Visit,2026-06-08 03:47:52,Mobile,Norht,Organic,Sport,Online,0.0,Yes
USR06293,SES06293,Visit,2026-06-06 10:35:27,Desktop,Norht,Organic,Sport,Card,0.0,Yes
USR06294,SES06294,Visit,2026-06-16 10:38:09,Mobile,Norht,Organic,Sport,Credit Card,0.0,Yes
USR06294,SES06294,Product View,2026-06-16 10:45:09,Mobile,Norht,Google Ads,Electronics,Card,0.0,Yes
USR06295,SES06295,Visit,2026-06-13 05:55:51,Desktop,South,Email,Fashion,Credit Card,0.0,Yes
USR06296,SES06296,Visit,2026-06-20 15:52:11,Desktop,West,Email,Electronics,Online,0.0,Yes
USR06296,SES06296,Product View,2026-06-20 15:55:11,Mobile,Norht,Organic,Home,Credit Card,0.0,Yes
USR06297,SES06297,Visit,2026-06-08 08:49:52,Desktop,South,Social Media,Fashion,Card,0.0,Yes
USR06297,SES06297,Product View,2026-06-08 08:54:52,Mobile,East,Social Media,Sport,Card,0.0,Yes
USR06298,SES06298,Visit,2026-06-07 21:03:11,Mobile,East,Social Media,Electronics,Card,0.0,Yes
USR06298,SES06298,Product View,2026-06-07 21:10:11,Desktop,West,Social Media,Beauty,Credit Card,0.0,Yes
USR06298,SES06298,Add To Cart,2026-06-07 21:12:11,Desktop,West,Organic,Fashion,Credit Card,0.0,Yes
USR06299,SES06299,Visit,2026-05-25 20:53:52,Mobile,East,Email,Sport,Card,0.0,Yes
USR06299,SES06299,Product View,2026-05-25 20:55:52,Tablet,Norht,Friends,Beauty,Online,0.0,Yes
USR06299,SES06299,Add To Cart,2026-05-25 21:01:52,Mobile,Norht,Google Ads,Home,Online,0.0,Yes
USR06300,SES06300,Visit,2026-06-22 04:20:17,Desktop,Norht,Email,Electronics,Credit Card,0.0,No
USR06300,SES06300,Product View,2026-06-22 04:27:17,Tablet,West,Organic,Home,Online,0.0,No
USR06300,SES06300,Add To Cart,2026-06-22 04:32:17,Tablet,Norht,Social Media,Fashion,Online,0.0,No
USR06300,SES06300,Purchase,2026-06-22 04:35:17,Mobile,East,Organic,Electronics,Credit Card,385.16,No
USR06301,SES06301,Visit,2026-06-06 12:10:02,Desktop,Norht,Social Media,Home,Credit Card,0.0,No
USR06301,SES06301,Product View,2026-06-06 12:15:02,Mobile,East,Email,Home,Card,0.0,No
USR06301,SES06301,Add To Cart,2026-06-06 12:17:02,Desktop,East,Friends,Beauty,Online,0.0,No
USR06301,SES06301,Purchase,2026-06-06 12:22:02,Tablet,West,Google Ads,Fashion,Online,1661.41,No
USR06302,SES06302,Visit,2026-06-05 12:00:18,Desktop,South,Social Media,Home,Credit Card,0.0,Yes
USR06302,SES06302,Product View,2026-06-05 12:02:18,Mobile,East,Organic,Beauty,Card,0.0,Yes
USR06302,SES06302,Add To Cart,2026-06-05 12:06:18,Tablet,Norht,Organic,Beauty,Online,0.0,Yes
USR06303,SES06303,Visit,2026-06-16 04:29:27,Mobile,South,Email,Fashion,Credit Card,0.0,Yes
USR06303,SES06303,Product View,2026-06-16 04:35:27,Tablet,Norht,Social Media,Beauty,Card,0.0,Yes
USR06304,SES06304,Visit,2026-06-16 12:18:20,Desktop,East,Email,Fashion,Card,0.0,Yes
USR06304,SES06304,Product View,2026-06-16 12:22:20,Mobile,South,Social Media,Beauty,Card,0.0,Yes
USR06304,SES06304,Add To Cart,2026-06-16 12:27:20,Desktop,Norht,Google Ads,Beauty,Online,0.0,Yes
USR06305,SES06305,Visit,2026-05-29 05:58:53,Mobile,East,Email,Fashion,Card,0.0,Yes
USR06306,SES06306,Visit,2026-05-27 01:14:18,Tablet,East,Social Media,Electronics,Online,0.0,Yes
